Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"S Du, J Zhou, H peng Zhao, S Ma",Research on the energy transfer and efficiency performance of an electro-hydrostatic actuator for wheel-legged robot joint,2024,Energy,Elsevier,https://www.sciencedirect.com/science/article/pii/S0360544224001889,"https://scholar.google.com/scholar?cites=3407210233092095405&as_sdt=2005&sciodt=0,5&hl=en",45,2025-03-28 13:24:08,,,,,,,,,2,2,1,4,1,"… fossil fuels to new energy sources, among which electric energy is a primary trend [… energy-saving and range are the central issues in robotics research. Joint actuators govern the robot …",,"https://scholar.google.com/scholar?q=related:rb2HoqfXSC8J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"P Nowak, Z Pandilov",Energy-Efficient and Fault-Tolerant Control of a Six-Axis Robot Based on AI Models,2024,Energies,mdpi.com,https://www.mdpi.com/1996-1073/18/1/20,,46,2025-03-28 13:24:08,HTML,,,,,,,,0,0,0,2,1,… This paper describes the task of controlling a robot to enable energy savings in the case of … robot’s workspace. The goal of the algorithm is to control the robot in such a way that energy …,https://www.mdpi.com/1996-1073/18/1/20,"https://scholar.google.com/scholar?q=related:xsmsUwGtKAEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"AD Hines, M Milford, T Fischer","A compact neuromorphic system for ultra energy-efficient, on-device robot localization",2024,arXiv preprint arXiv:2408.16754,arxiv.org,https://arxiv.org/abs/2408.16754,,47,2025-03-28 13:24:08,,,,,,,,,0,0,0,3,1,… The baseline power consumption and energy was subtracted using the SoC Watch software from the inferencing measurements for our comparisons to other hardware. …,https://arxiv.org/pdf/2408.16754,"https://scholar.google.com/scholar?q=related:uYXkMyXH13IJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
1,"M Han, B Xiong, J Liu, D Yang, ...",Research on time-energy optimal trajectory planning of articulated heavy-duty robot,2024,Proceedings of the …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/09544062241266149,"https://scholar.google.com/scholar?cites=16308905012672410854&as_sdt=2005&sciodt=0,5&hl=en",48,2025-03-28 13:24:08,,10.1177/09544062241266149,,,,,,,1,1,0,5,1,"… robot energy consumption in the total energy consumption of manufacturing industry is increasing, and the energy optimization and efficiency of robot … Especially for the robot that carries …",,"https://scholar.google.com/scholar?q=related:5jTtY7PeVOIJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
3,"W Haomachai, Z Dai, ...",Transition gradient from standing to traveling waves for energy-efficient slope climbing of a gecko-inspired robot,2024,IEEE Robotics and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10403991/,"https://scholar.google.com/scholar?cites=11808426785658349416&as_sdt=2005&sciodt=0,5&hl=en",49,2025-03-28 13:24:08,,,,,,,,,3,3,1,3,1,"… robot experiment on the steepest slope (30 degrees), we demonstrated that the robot can reduce energy … We simulated a gecko-inspired robot using the physical simulation software, …",,"https://scholar.google.com/scholar?q=related:aKdfC5n136MJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"M Gorkavyy, Y Ivanov, ...",Research the Potential for Energy Saving and Maximizing Productivity in Rectilinear Transitions of a Collaborative Robot,2024,… Russian Smart Industry …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10515361/,,50,2025-03-28 13:24:08,,,,,,,,,0,0,0,3,1,… The kinematic model of the collaborative robot under consideration is built … robot's poses in accordance with the designed configurations was checked by the collision detection software …,https://www.researchgate.net/profile/Markel-Melnichenko/publication/380439624_Research_the_Potential_for_Energy_Saving_and_Maximizing_Productivity_in_Rectilinear_Transitions_of_a_Collaborative_Robot/links/67a99f0c4c479b26c9dba383/Research-the-Potential-for-Energy-Saving-and-Maximizing-Productivity-in-Rectilinear-Transitions-of-a-Collaborative-Robot.pdf,"https://scholar.google.com/scholar?q=related:N4xMQa8styYJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
2,"Y Heinen, I Tanev, T Kimura",The Effect of a Limited Underactuated Posterior Joint on the Speed and Energy Efficiency of a Fish Robot,2024,Applied Sciences,mdpi.com,https://www.mdpi.com/2076-3417/14/12/5010,"https://scholar.google.com/scholar?cites=2919474842150357714&as_sdt=2005&sciodt=0,5&hl=en",51,2025-03-28 13:24:08,HTML,,,,,,,,2,2,1,3,1,"… in a faster speed and (or) better energy efficiency of the bot. … on the speed and energy efficiency of the robot. In the same … of the speed and energy efficiency of the fishbot. In Section 4, …",https://www.mdpi.com/2076-3417/14/12/5010,"https://scholar.google.com/scholar?q=related:0soPoeYOhCgJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"OS Shevchuk, VA Voytenko, VA Vodichev, ...",DEVELOPMENT OF AN ENERGY-EFFICIENT AUTOMATIC CONTROL SYSTEM OF MOBILE INDUSTRIAL ROBOT,2024,Electrotechnic and …,eltecs.op.edu.ua,https://eltecs.op.edu.ua/index.php/journal/article/view/3268,,52,2025-03-28 13:24:08,,,,,,,,,0,0,0,4,1,… taking into account energy costs during path … the energy consumption of a bionic palletizing robot due to the use of a planner based on a differential evolutionary algorithm and software …,https://eltecs.op.edu.ua/index.php/journal/article/download/3268/1177,"https://scholar.google.com/scholar?q=related:emUWSEyCyPMJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"G Lavanya, KS Murthy, S Sivakumar",Renewable energy-powered robot for fully-automated tea leaf harvesting: A solution for labor shortage and environmental sustainability,2024,AIP Conference Proceedings,pubs.aip.org,https://pubs.aip.org/aip/acp/article-abstract/3161/1/020340/3310802,,53,2025-03-28 13:24:08,,,,,,,,,0,0,0,3,1,"… The data acquisition system's hardware and software descriptions for … battery. The generator's output is routed via the rectifier to provide even power, which is then routed to the battery. …",,"https://scholar.google.com/scholar?q=related:Nx15ZN_Eg1oJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"Z Cai, X Du, T Huang, T Lv, Z Cai, ...",Robotic Edge Intelligence for Energy-Efficient Human–Robot Collaboration.,2024,Sustainability (2071 …,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=20711050&AN=181205861&h=nJSwoHQ0MIAw5Gfdc9Cc2O8TSsLdyqJ8yvX89FL%2F7wZ4PG3bYcgyfowB%2FF6mAGjxrUSa2ZKLZ4xAFBlLHL%2BNxA%3D%3D&crl=c,,54,2025-03-28 13:24:08,,,,,,,,,0,0,0,6,1,… consumption of a production line Pp includes human energy consumption and robot energy … Pp includes human energy consumption in Equation (21) and robot energy consumption in …,,"https://scholar.google.com/scholar?q=related:NalLVcQtmQwJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"MJ Bagchi, SB Nair, PK Das",On a dynamic and decentralized energy-aware technique for multi-robot task allocation,2024,Robotics and Autonomous Systems,Elsevier,https://www.sciencedirect.com/science/article/pii/S0921889024001465,,55,2025-03-28 13:24:08,,,,,,,,,0,0,0,3,1,… algorithm to handle this issue in a multi-robot scenario. The proposed work provides a conflict… energy threshold mechanism for determining whether or not a robot needs to visit a battery …,,"https://scholar.google.com/scholar?q=related:libY6q4OyQsJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"S Hu, X Du, R Liu, W Li",Design and Analysis of a Fully Automatic Tree Planting Robot Based on Photovoltaic Energy Supply,2024,… of the 2024 International Conference on Power …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3674225.3674367,,56,2025-03-28 13:24:08,,10.1145/3674225.3674367,,,,,,,0,0,0,4,1,"… divided into hardware and software parts. The hardware consists of a motherboard, a DC motor driver module, and a wireless data module. The software components are divided into …",,"https://scholar.google.com/scholar?q=related:twd_Yu-ZYe0J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
1,"B Hong, Y Guo, M Chen, Y Nie, C Feng, F Li",Collaborative route map and navigation of the guide dog robot based on optimum energy consumption,2024,AI &SOCIETY,Springer,https://link.springer.com/article/10.1007/s00146-024-01879-2,"https://scholar.google.com/scholar?cites=931792969813591540&as_sdt=2005&sciodt=0,5&hl=en",57,2025-03-28 13:24:08,,10.1007/s00146-024-01879-2,,,,,,,1,1,0,6,1,"… of the mobile robot itself, collect kinematic data of the mobile robot and analyze them, so we … energy consumption. We solve the problem of the very limited resources that a mobile robot …",,"https://scholar.google.com/scholar?q=related:9AXy6cRk7gwJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"X Long, Z Liu",Visual SLAM-based fire extinguishing robot for energy storage power plants,2024,2024 3rd International Conference on Energy …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10626351/,,58,2025-03-28 13:24:08,,,,,,,,,0,0,0,2,1,"… of energy storage compartment fires, designs an energy storage power plant fire extinguishing robot using liquid nitrogen, proposes an energy … COMSOL software is used to model a …",,"https://scholar.google.com/scholar?q=related:KzOxsE_424MJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"T Singh, B Mrak, J Gillis",Real-Time Model Predictive Control for Energy-Optimal Obstacle Avoidance in Parallel SCARA Robot for a Pick and Place Application,2024,2024 IEEE Conference on Control …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10666612/,,59,2025-03-28 13:24:08,,,,,,,,,0,0,0,3,1,… for energy-optimal obstacle avoidance of a parallel Selective Compliance Articulated Robot Arm (SCARA) robot for … The results show that the NL-MPC approach can improve the energy …,,"https://scholar.google.com/scholar?q=related:kLDYzIeoMP4J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"A Ma, C Luo, Y Zheng, Z Hou, ...",Tree-planting Robot Based on Photovoltaic Energy Supply,2024,… Conference on Electronic …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10607521/,,60,2025-03-28 13:24:08,,,,,,,,,0,0,0,5,1,"… treeYplanting robot in this paper relies mainly on solar photovoltaic panels for energy supply, … composition of this device can be divided into hardware and software composition[4]. …",,"https://scholar.google.com/scholar?q=related:81Ggh9mH3QwJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"T Xu, F Ma, J Yao, Y Zhao, C Yang, ...",A Minimum-energy Trajectory Planning for an Inchworm-like Climbing Robot Based on IPSOIGSA Joint Algorithm,2024,2024 36th Chinese …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10587569/,,61,2025-03-28 13:24:08,,,,,,,,,0,0,0,6,1,"… -altitude work robot, an inchworm-like climbing robot, based … This paper suggests an energy-optimal trajectory planning … like climbing robot in order to decrease energy consumption …",,"https://scholar.google.com/scholar?q=related:KfE-4aOA6dwJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
1,"Y Li, W Fu, L Meng, X Wang, X Liu, Y Zhou, ...",Calibration of Multi-Robot Coordinates for Cooperative Wire-Arc Directed Energy Deposition Based on Multi-Sensor Cross-Source Point Cloud Registration,2024,Available at SSRN …,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4715100,"https://scholar.google.com/scholar?cites=647230665724658188&as_sdt=2005&sciodt=0,5&hl=en",62,2025-03-28 13:24:08,,,,,,,,,1,1,0,7,1,"… In the host computer, offline-programming software was implemented to generate robot executable programs with respective to the RWFs and validate the effectiveness of the programs. …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4715100,"https://scholar.google.com/scholar?q=related:DAJCftxs-wgJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"Y Shen, Y Guo, J Fan, X Wu",Fault detection of RV reducer cycloidal gear under robot working conditions based on optimization improved envelope spectrum sideband energy ratio,2024,Measurement Science and …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1361-6501/ad9102/meta,,63,2025-03-28 13:24:08,,10.1088/1361-6501/ad9102,,,,,,,0,0,0,4,1,"… ) reducer in the robot joint runs in a … robot operating conditions has been reported. Consequently, a method based on optimization improved envelope spectrum (IES) sideband energy …",,"https://scholar.google.com/scholar?q=related:hLNi5JQB-usJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"J Qu, Z Gao, Y Li, Y Lu, H Qiao",Spike-based high energy efficiency and accuracy tracker for Robot,2024,2024 IEEE/RSJ International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10801326/,,64,2025-03-28 13:24:08,,,,,,,,,0,0,0,5,1,"… energy consumption of SiamRPN (VOT2016 dataset). In addition, we deployed the model to a robot … confirmed that the model can operate on the robot losslessly with satisfactory results. …",,"https://scholar.google.com/scholar?q=related:3PAgw7GR-TAJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"Z Long, Y Wang, Z Luo",FUZZY CONTROL ROBOT ENERGY SAVING METHOD BASED ON PARTICLE SWARM OPTIMISATION ALGORITHM,2024,International Journal of Robotics and …,actapress.com,https://www.actapress.com/PDFViewer.aspx?paperId=56016,,65,2025-03-28 13:24:08,,,,,,,,,0,0,0,3,1,"… To obtain a long running time for battery-powered mobile robots, implementing energy-eﬃcient control over their motion process … software, we calculate the kinetic energy of the robot at …",,"https://scholar.google.com/scholar?q=related:y1qYVotco_0J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"NH Nandarusman, MN Mubin",Implementasi Robot Ranger River Pembersih Sampah Sungai Berbasis IoT Dan Renewable Energy,2024,,eprints.ums.ac.id,https://eprints.ums.ac.id/id/eprint/126246,,67,2025-03-28 13:24:08,,,,,,,,,0,0,0,2,1,"… River robot, remotely controlled using the ESP32 microcontroller and powered by renewable energy … Software yang digunakan yaitu aplikasi Ranger River yang dibutuhkan sebagai …",https://eprints.ums.ac.id/126246/1/NASKAH%20PUBLIKASI%20.pdf,"https://scholar.google.com/scholar?q=related:Zg7A0Cu29ToJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"İE DERE, D ERTEKİN, T TELLİ, S CANAN",Development of a Battery Management System with IoT-Enabled Data Tracking for Autonomous Load Robot,,researchgate.net,,https://www.researchgate.net/profile/Ibrahim-Dere-2/publication/386373121_Development_of_a_Battery_Management_System_with_IoT-Enabled_Data_Tracking_for_Autonomous_Load_Robot/links/674f024aa7fbc259f1aa396d/Development-of-a-Battery-Management-System-with-IoT-Enabled-Data-Tracking-for-Autonomous-Load-Robot.pdf,,4,2025-03-28 13:24:08,PDF,,,,,,,,0,0,0,4,,"… This study aims to develop an innovative Battery Management System for autonomous load-… interface software, it provides easy and understandable information about the battery status …",https://www.researchgate.net/profile/Ibrahim-Dere-2/publication/386373121_Development_of_a_Battery_Management_System_with_IoT-Enabled_Data_Tracking_for_Autonomous_Load_Robot/links/674f024aa7fbc259f1aa396d/Development-of-a-Battery-Management-System-with-IoT-Enabled-Data-Tracking-for-Autonomous-Load-Robot.pdf,"https://scholar.google.com/scholar?q=related:_h0Rk1bYVDQJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
